userId,locality,keywords,u_type,dest_fav
793,Belo,Navigation GPS,Traveler,Bogo
12,Belabo,"Wi-Fi gratuit,Boisson gratuite,Climatisation,Ponctualité,Animaux acceptés,Cuisine,Musique",Traveler,Bonamoussadi
3620,Bamenda,"Cuisine,Wi-Fi gratuit,Espace de rangement,Silence,Conduite souple,Sport,Animaux acceptés,Vue panoramique,Boisson gratuite,Climatisation,Assistance bagages,Ponctualité,Confort,Sièges inclinables,Chauffeur expérimenté,Langue parlée,Connectivité,Navigation GPS,Éclairage tamisé,Conversation,Ambiance chaleureuse,Musique",Traveler,Beti
340,Kribi,"Espace de rangement,Confort,Assistance bagages,Sport,Navigation GPS,Chauffeur expérimenté,Vue panoramique,Boisson gratuite,Conversation,Conduite souple,Langue parlée,Silence,Sièges inclinables,Cuisine,Musique,Wi-Fi gratuit,Ambiance chaleureuse,Ponctualité,Connectivité,Éclairage tamisé,Climatisation,Animaux acceptés",Traveler,Garoua
3681,Mbalmayo,"Conversation,Climatisation,Cuisine,Sport,Confort,Connectivité,Éclairage tamisé,Assistance bagages,Sièges inclinables,Musique,Chauffeur expérimenté,Silence,Ponctualité",Traveler,Bertoua
260,Campo,"Vue panoramique,Sièges inclinables,Confort,Sport,Conduite souple,Chauffeur expérimenté,Musique",Planner,Nanga-Eboko
3882,Bogo,"Ambiance chaleureuse,Sport,Boisson gratuite,Wi-Fi gratuit,Ponctualité,Climatisation,Sièges inclinables,Assistance bagages,Navigation GPS,Cuisine,Vue panoramique,Conduite souple,Chauffeur expérimenté,Silence,Animaux acceptés",Traveler,Batibo
52,Messa,"Animaux acceptés,Sièges inclinables,Silence,Musique,Navigation GPS,Éclairage tamisé,Boisson gratuite,Conversation,Wi-Fi gratuit,Connectivité,Climatisation,Ambiance chaleureuse,Chauffeur expérimenté",Traveler,Banga Bakundu
2466,Limbe,"Assistance bagages,Chauffeur expérimenté,Navigation GPS,Vue panoramique,Climatisation,Silence,Sièges inclinables,Cuisine,Conversation,Confort,Sport",Traveler,Kribi
418,Bonamoussadi,"Climatisation,Animaux acceptés",Traveler,Bertoua
3371,Buea,"Navigation GPS,Conversation,Wi-Fi gratuit,Connectivité,Ambiance chaleureuse,Musique,Sièges inclinables,Animaux acceptés,Silence,Confort,Conduite souple,Cuisine,Sport,Chauffeur expérimenté",Traveler,Yaounde
1257,Bogo,"Animaux acceptés,Musique",Traveler,Edéa
1813,Bimbia,"Ambiance chaleureuse,Assistance bagages,Ponctualité,Wi-Fi gratuit,Vue panoramique,Sport,Navigation GPS,Silence,Conversation,Confort,Espace de rangement,Animaux acceptés,Boisson gratuite,Conduite souple,Sièges inclinables,Chauffeur expérimenté,Musique,Langue parlée,Cuisine,Connectivité,Éclairage tamisé,Climatisation",Traveler,Bonabéri
2489,Edéa,"Silence,Vue panoramique,Chauffeur expérimenté,Sièges inclinables,Musique,Boisson gratuite,Animaux acceptés,Espace de rangement,Cuisine,Connectivité,Éclairage tamisé",Traveler,Figuif
4213,Bonamoussadi,"Boisson gratuite,Conduite souple,Sièges inclinables,Éclairage tamisé,Connectivité,Confort,Climatisation,Assistance bagages",Planner,Bafoussam
4857,Yaounde,"Sièges inclinables,Cuisine,Espace de rangement,Conduite souple,Wi-Fi gratuit,Connectivité,Navigation GPS,Éclairage tamisé,Ambiance chaleureuse,Boisson gratuite,Chauffeur expérimenté,Silence,Animaux acceptés,Assistance bagages,Musique,Vue panoramique,Confort,Sport,Langue parlée,Ponctualité",Traveler,Buea
357,Muyuka,"Espace de rangement,Éclairage tamisé,Confort,Silence,Conversation,Assistance bagages,Climatisation,Cuisine",Planner,Bonanjo
1496,Mbouda,"Navigation GPS,Conversation,Espace de rangement,Animaux acceptés,Confort,Boisson gratuite,Éclairage tamisé,Chauffeur expérimenté,Climatisation,Ambiance chaleureuse,Sport,Langue parlée,Vue panoramique,Silence,Conduite souple",Planner,Buea
2848,Kumba,"Cuisine,Éclairage tamisé,Sièges inclinables,Espace de rangement,Ambiance chaleureuse",Traveler,Messa
4481,Guider,"Conduite souple,Langue parlée,Silence,Cuisine,Espace de rangement,Sièges inclinables,Conversation",Traveler,Yaounde
578,Bonakouamouang,"Langue parlée,Assistance bagages,Cuisine,Ambiance chaleureuse,Boisson gratuite,Climatisation,Connectivité,Wi-Fi gratuit,Sièges inclinables,Espace de rangement,Vue panoramique,Conduite souple,Sport,Confort,Navigation GPS,Animaux acceptés",Traveler,Bonabéri
3158,Belo,"Vue panoramique,Chauffeur expérimenté,Climatisation,Wi-Fi gratuit,Animaux acceptés,Assistance bagages,Confort,Boisson gratuite,Ambiance chaleureuse,Ponctualité,Cuisine",Traveler,Boutours
504,Loum,"Langue parlée,Confort,Wi-Fi gratuit,Musique,Sport,Assistance bagages,Ponctualité,Espace de rangement,Sièges inclinables,Connectivité,Silence,Éclairage tamisé,Climatisation,Conversation,Cuisine,Animaux acceptés,Conduite souple,Navigation GPS,Boisson gratuite",Traveler,Mbanga
2802,Meiganga,"Ponctualité,Wi-Fi gratuit,Navigation GPS,Climatisation,Boisson gratuite,Éclairage tamisé,Musique,Confort,Silence,Connectivité,Sport,Vue panoramique,Animaux acceptés,Cuisine,Espace de rangement,Conduite souple,Chauffeur expérimenté,Ambiance chaleureuse",Traveler,Buea
1316,Limbe,"Boisson gratuite,Sièges inclinables,Silence,Éclairage tamisé",Traveler,Guider
4738,Belo,"Silence,Vue panoramique,Confort,Ponctualité,Animaux acceptés,Conduite souple,Climatisation,Wi-Fi gratuit,Musique,Connectivité,Ambiance chaleureuse,Boisson gratuite,Sport,Sièges inclinables,Langue parlée,Chauffeur expérimenté",Traveler,Bali
4963,Edéa,"Chauffeur expérimenté,Vue panoramique,Sport,Connectivité,Wi-Fi gratuit,Espace de rangement,Conduite souple,Confort,Climatisation,Ponctualité,Silence,Langue parlée,Boisson gratuite,Cuisine,Éclairage tamisé,Conversation,Sièges inclinables,Assistance bagages",Traveler,Bafia
856,Bafia,"Conversation,Conduite souple,Assistance bagages,Climatisation,Silence,Ponctualité,Éclairage tamisé,Cuisine",Planner,Douala
3226,Edéa,"Langue parlée,Ponctualité,Vue panoramique,Cuisine,Confort,Navigation GPS,Chauffeur expérimenté,Sièges inclinables,Éclairage tamisé,Climatisation,Conversation,Ambiance chaleureuse,Assistance bagages",Traveler,Guider
4469,Bafoussam,"Conversation,Ponctualité,Connectivité,Ambiance chaleureuse,Sport,Conduite souple,Éclairage tamisé,Cuisine,Climatisation,Musique,Vue panoramique,Assistance bagages,Boisson gratuite,Animaux acceptés,Langue parlée",Traveler,Limbe
4723,Limbe,"Wi-Fi gratuit,Langue parlée,Animaux acceptés,Chauffeur expérimenté,Sport,Cuisine,Vue panoramique",Planner,Maroua
1893,Mbouda,"Conversation,Chauffeur expérimenté,Boisson gratuite,Navigation GPS,Climatisation,Wi-Fi gratuit,Langue parlée,Ambiance chaleureuse,Conduite souple,Sport,Éclairage tamisé,Cuisine,Espace de rangement,Sièges inclinables,Confort,Musique,Assistance bagages,Animaux acceptés,Connectivité,Ponctualité,Vue panoramique",Traveler,Campo
1961,Figuif,"Confort,Conversation,Assistance bagages,Éclairage tamisé,Ponctualité,Sièges inclinables,Conduite souple,Cuisine,Sport,Wi-Fi gratuit,Langue parlée,Vue panoramique,Connectivité,Climatisation,Espace de rangement,Chauffeur expérimenté,Navigation GPS",Traveler,Melong
469,Mokolo,"Ponctualité,Climatisation,Chauffeur expérimenté,Musique,Navigation GPS,Ambiance chaleureuse,Espace de rangement,Confort,Conduite souple,Vue panoramique",Planner,Garoua
400,Meiganga,"Navigation GPS,Connectivité,Musique,Chauffeur expérimenté,Sièges inclinables,Langue parlée,Espace de rangement,Cuisine,Éclairage tamisé,Ambiance chaleureuse,Animaux acceptés,Assistance bagages,Confort,Vue panoramique,Sport,Wi-Fi gratuit,Boisson gratuite,Conversation,Climatisation,Silence",Planner,Bamenda
3032,Nanga-Eboko,"Climatisation,Assistance bagages,Sièges inclinables,Éclairage tamisé,Sport,Conduite souple,Vue panoramique,Boisson gratuite,Conversation,Cuisine,Chauffeur expérimenté,Animaux acceptés,Espace de rangement,Connectivité",Planner,Bonamoussadi
3090,Yagoua,"Confort,Connectivité,Éclairage tamisé,Assistance bagages,Ambiance chaleureuse,Chauffeur expérimenté,Langue parlée,Climatisation,Espace de rangement,Musique,Wi-Fi gratuit,Boisson gratuite,Ponctualité,Sport",Traveler,Banga Bakundu
4190,Bertoua,"Musique,Ponctualité,Conversation,Climatisation,Langue parlée,Wi-Fi gratuit,Navigation GPS",Traveler,Kumba
3787,Bertoua,"Conversation,Musique,Chauffeur expérimenté,Wi-Fi gratuit,Confort,Navigation GPS,Boisson gratuite,Assistance bagages,Espace de rangement,Sièges inclinables,Ponctualité,Éclairage tamisé,Connectivité,Vue panoramique,Climatisation,Langue parlée",Planner,Bonanjo
3809,Melong,"Éclairage tamisé,Climatisation,Langue parlée,Conduite souple,Ambiance chaleureuse,Espace de rangement,Boisson gratuite,Assistance bagages,Sport,Vue panoramique,Ponctualité,Musique",Planner,Garoua
2723,Mokolo,"Navigation GPS,Éclairage tamisé,Animaux acceptés,Cuisine,Ponctualité,Connectivité,Langue parlée,Sport,Climatisation,Assistance bagages,Boisson gratuite,Conversation,Chauffeur expérimenté,Ambiance chaleureuse,Espace de rangement,Musique,Confort,Vue panoramique,Silence",Traveler,Douala
4401,Bonakouamouang,"Langue parlée,Sièges inclinables,Sport",Traveler,Yagoua
1685,Bonamoussadi,Chauffeur expérimenté,Traveler,Nanga-Eboko
3381,Mbouda,"Assistance bagages,Conduite souple,Wi-Fi gratuit,Connectivité,Confort,Ponctualité,Sièges inclinables,Vue panoramique,Chauffeur expérimenté,Silence",Planner,Meiganga
2032,Belabo,"Navigation GPS,Ponctualité,Cuisine,Assistance bagages,Sport,Animaux acceptés,Boisson gratuite,Espace de rangement,Wi-Fi gratuit,Conduite souple,Climatisation,Conversation,Ambiance chaleureuse,Sièges inclinables,Chauffeur expérimenté,Silence,Confort,Vue panoramique,Langue parlée,Éclairage tamisé,Connectivité,Musique",Planner,Belo
1261,Melong,"Ponctualité,Navigation GPS,Chauffeur expérimenté,Conversation,Espace de rangement,Silence,Animaux acceptés,Conduite souple,Cuisine,Vue panoramique,Langue parlée,Climatisation,Sièges inclinables,Boisson gratuite,Assistance bagages,Connectivité,Wi-Fi gratuit,Éclairage tamisé,Ambiance chaleureuse,Musique",Traveler,Bonamoussadi
765,Belo,Boisson gratuite,Planner,Bali
3639,Bonakouamouang,Sièges inclinables,Traveler,Belabo
3934,Belo,"Connectivité,Silence,Chauffeur expérimenté,Conduite souple,Langue parlée,Assistance bagages,Wi-Fi gratuit,Confort,Sport,Cuisine,Ambiance chaleureuse,Boisson gratuite,Espace de rangement,Sièges inclinables,Animaux acceptés,Conversation,Vue panoramique,Ponctualité,Éclairage tamisé,Navigation GPS,Musique,Climatisation",Traveler,Muyuka
3094,Campo,"Assistance bagages,Cuisine,Navigation GPS,Climatisation,Conduite souple,Espace de rangement,Confort,Sièges inclinables,Vue panoramique,Ponctualité,Ambiance chaleureuse,Boisson gratuite,Musique,Sport,Langue parlée,Wi-Fi gratuit,Connectivité,Conversation,Silence,Animaux acceptés",Traveler,Melong
3170,Mbandjock,"Musique,Conduite souple,Navigation GPS,Animaux acceptés,Ambiance chaleureuse,Ponctualité,Assistance bagages,Conversation,Wi-Fi gratuit,Connectivité,Climatisation,Langue parlée,Confort,Sièges inclinables",Planner,Mbalmayo
3092,Mbalmayo,"Espace de rangement,Cuisine,Langue parlée,Conversation,Conduite souple,Wi-Fi gratuit,Connectivité,Musique,Sièges inclinables,Ambiance chaleureuse,Navigation GPS,Animaux acceptés",Planner,Batibo
2803,Mbanga,"Wi-Fi gratuit,Espace de rangement,Navigation GPS,Boisson gratuite,Éclairage tamisé,Confort,Connectivité,Sièges inclinables,Climatisation,Musique,Silence,Vue panoramique,Conduite souple,Langue parlée,Cuisine,Ambiance chaleureuse",Planner,Kribi
1517,Bertoua,"Climatisation,Ambiance chaleureuse,Langue parlée,Sport,Boisson gratuite,Connectivité,Ponctualité,Navigation GPS,Chauffeur expérimenté,Animaux acceptés,Espace de rangement,Vue panoramique,Assistance bagages,Sièges inclinables,Cuisine,Silence",Traveler,Kousseri
277,Fontem,Cuisine,Traveler,Bali
4999,Loum,"Musique,Vue panoramique,Conduite souple,Espace de rangement",Planner,Muyuka
3381,Mbandjock,"Connectivité,Wi-Fi gratuit,Conversation,Cuisine,Éclairage tamisé,Conduite souple,Sport,Boisson gratuite,Ambiance chaleureuse,Chauffeur expérimenté,Musique,Assistance bagages,Confort,Climatisation,Sièges inclinables,Silence,Animaux acceptés,Ponctualité,Vue panoramique,Espace de rangement,Navigation GPS",Planner,Mora
1163,Bonamoussadi,"Éclairage tamisé,Wi-Fi gratuit,Sport,Assistance bagages,Langue parlée,Cuisine,Ponctualité,Connectivité,Silence",Planner,Bafang
1513,Nanga-Eboko,"Conversation,Assistance bagages,Éclairage tamisé,Espace de rangement,Vue panoramique,Climatisation,Navigation GPS",Traveler,Bafoussam
375,Bandjoun,"Ponctualité,Langue parlée,Silence,Confort,Vue panoramique",Traveler,Mbalmayo
1503,Mbalmayo,"Confort,Climatisation,Sport,Ambiance chaleureuse,Silence,Animaux acceptés",Planner,Bali Nyonga
779,Bertoua,"Silence,Boisson gratuite,Climatisation,Espace de rangement,Assistance bagages,Navigation GPS,Conduite souple,Conversation,Sièges inclinables,Animaux acceptés,Langue parlée,Sport,Vue panoramique,Musique,Ambiance chaleureuse,Éclairage tamisé,Cuisine,Confort,Wi-Fi gratuit,Chauffeur expérimenté,Ponctualité",Planner,Dibombari
4109,Melong,"Espace de rangement,Ponctualité,Animaux acceptés,Climatisation,Ambiance chaleureuse,Wi-Fi gratuit,Confort,Boisson gratuite,Éclairage tamisé,Langue parlée,Sport,Sièges inclinables,Connectivité,Musique,Cuisine,Conversation",Traveler,Figuif
2145,Muyuka,"Connectivité,Silence,Espace de rangement,Animaux acceptés,Éclairage tamisé,Conversation,Chauffeur expérimenté,Sièges inclinables,Wi-Fi gratuit,Assistance bagages,Musique",Planner,Fontem
3346,Maroua,"Climatisation,Connectivité,Cuisine,Langue parlée,Assistance bagages,Wi-Fi gratuit,Vue panoramique,Musique,Conversation,Navigation GPS,Ponctualité,Sport,Espace de rangement,Éclairage tamisé,Chauffeur expérimenté,Conduite souple,Confort,Boisson gratuite,Sièges inclinables,Silence,Ambiance chaleureuse",Planner,Bogo
1304,Figuif,"Espace de rangement,Assistance bagages,Sport,Wi-Fi gratuit,Connectivité,Animaux acceptés,Boisson gratuite",Planner,Bertoua
2931,Garoua,"Wi-Fi gratuit,Vue panoramique,Cuisine,Conduite souple,Éclairage tamisé,Musique,Climatisation,Ambiance chaleureuse,Chauffeur expérimenté,Sport",Planner,Fontem
4088,Dibombari,"Connectivité,Climatisation",Planner,Mora
4417,Bonaberi,"Ambiance chaleureuse,Musique,Connectivité,Boisson gratuite,Sport,Ponctualité,Silence,Assistance bagages,Navigation GPS,Wi-Fi gratuit,Sièges inclinables,Conversation,Animaux acceptés,Chauffeur expérimenté,Cuisine,Climatisation,Conduite souple,Éclairage tamisé",Planner,Mbanga
790,Fontem,"Conversation,Espace de rangement,Connectivité,Silence,Boisson gratuite,Ponctualité,Langue parlée,Assistance bagages,Ambiance chaleureuse,Navigation GPS,Confort,Vue panoramique,Éclairage tamisé,Sièges inclinables,Chauffeur expérimenté,Wi-Fi gratuit,Musique,Conduite souple,Cuisine,Sport",Planner,Yaounde
4647,Nanga-Eboko,"Sport,Sièges inclinables,Éclairage tamisé,Langue parlée,Espace de rangement,Boisson gratuite,Silence,Vue panoramique,Wi-Fi gratuit,Climatisation,Confort,Connectivité,Conduite souple,Animaux acceptés,Ambiance chaleureuse,Cuisine,Chauffeur expérimenté,Conversation",Planner,Limbe
464,Figuif,"Confort,Éclairage tamisé,Assistance bagages,Climatisation,Langue parlée,Conversation,Ponctualité,Chauffeur expérimenté,Conduite souple,Vue panoramique,Silence,Ambiance chaleureuse",Traveler,Edéa
3757,Mora,"Langue parlée,Assistance bagages,Cuisine",Planner,Mutengene
2698,Mbalmayo,"Ponctualité,Conversation,Navigation GPS,Musique,Silence",Planner,Muyuka
45,Yagoua,"Ponctualité,Confort,Navigation GPS",Traveler,Belabo
3440,Banga Bakundu,"Wi-Fi gratuit,Vue panoramique,Cuisine,Assistance bagages,Conversation,Sièges inclinables,Chauffeur expérimenté,Navigation GPS,Animaux acceptés,Silence,Confort,Ponctualité,Boisson gratuite,Ambiance chaleureuse,Éclairage tamisé",Traveler,Bamenda
4520,Bertoua,"Conversation,Boisson gratuite,Assistance bagages,Silence,Wi-Fi gratuit,Chauffeur expérimenté,Sport,Éclairage tamisé,Espace de rangement,Ponctualité,Sièges inclinables,Animaux acceptés,Langue parlée,Climatisation",Traveler,Dibombari
1393,Bafang,"Navigation GPS,Silence,Ponctualité,Ambiance chaleureuse,Cuisine",Planner,Melong
3647,Maroua,"Cuisine,Espace de rangement,Confort,Ponctualité,Navigation GPS,Connectivité,Ambiance chaleureuse,Assistance bagages,Vue panoramique,Boisson gratuite,Wi-Fi gratuit,Conduite souple,Conversation,Langue parlée,Climatisation,Chauffeur expérimenté,Sièges inclinables,Éclairage tamisé,Musique",Planner,Campo
2931,Bafia,"Espace de rangement,Chauffeur expérimenté,Assistance bagages,Sièges inclinables,Climatisation,Silence,Wi-Fi gratuit,Confort,Ponctualité,Éclairage tamisé,Conversation,Animaux acceptés,Connectivité,Boisson gratuite,Cuisine,Vue panoramique,Conduite souple,Ambiance chaleureuse",Traveler,Belo
4887,Campo,"Espace de rangement,Connectivité,Sport,Animaux acceptés,Assistance bagages,Confort,Ponctualité,Chauffeur expérimenté,Vue panoramique,Boisson gratuite,Musique,Conduite souple,Cuisine,Sièges inclinables",Planner,Bonamoussadi
4252,Bandjoun,"Boisson gratuite,Sièges inclinables,Éclairage tamisé,Climatisation,Sport,Ambiance chaleureuse,Assistance bagages,Chauffeur expérimenté,Confort,Vue panoramique,Connectivité,Langue parlée,Navigation GPS,Espace de rangement",Traveler,Buea
3271,Kumba,"Assistance bagages,Silence,Langue parlée,Espace de rangement,Conduite souple,Confort,Ambiance chaleureuse,Musique,Vue panoramique,Navigation GPS,Connectivité",Traveler,Figuif
4360,Mbanga,"Navigation GPS,Sièges inclinables,Confort,Sport,Climatisation,Ambiance chaleureuse,Wi-Fi gratuit,Vue panoramique,Assistance bagages,Espace de rangement,Langue parlée,Animaux acceptés,Chauffeur expérimenté,Éclairage tamisé,Boisson gratuite,Ponctualité,Silence,Conversation,Connectivité,Conduite souple,Cuisine",Planner,Dibombari
1012,Bali Nyonga,"Éclairage tamisé,Wi-Fi gratuit,Espace de rangement,Vue panoramique,Animaux acceptés,Conduite souple,Ambiance chaleureuse,Ponctualité,Sièges inclinables,Conversation,Confort,Connectivité,Navigation GPS,Musique",Planner,Bali Nyonga
4424,Kumba,"Connectivité,Ponctualité,Wi-Fi gratuit,Navigation GPS,Musique,Langue parlée,Éclairage tamisé,Cuisine,Vue panoramique,Sport,Ambiance chaleureuse",Planner,Bamenda
2337,Banga Bakundu,"Wi-Fi gratuit,Conduite souple,Connectivité,Animaux acceptés,Confort,Musique",Planner,Belabo
2925,Beti,Musique,Traveler,Kumba
3074,Limbe,"Ponctualité,Animaux acceptés,Éclairage tamisé,Wi-Fi gratuit,Ambiance chaleureuse,Conversation,Conduite souple,Boisson gratuite,Sport,Chauffeur expérimenté,Vue panoramique,Navigation GPS,Confort,Musique,Langue parlée,Sièges inclinables,Connectivité",Traveler,Mbouda
2644,Bafia,"Assistance bagages,Ambiance chaleureuse,Navigation GPS,Animaux acceptés,Musique,Sièges inclinables,Boisson gratuite,Langue parlée,Vue panoramique,Sport,Silence,Confort,Espace de rangement,Conversation,Éclairage tamisé,Connectivité,Chauffeur expérimenté,Wi-Fi gratuit,Cuisine,Climatisation",Traveler,Kribi
3873,Bertoua,"Conversation,Langue parlée,Connectivité,Musique,Wi-Fi gratuit,Climatisation,Confort,Navigation GPS,Éclairage tamisé,Conduite souple,Assistance bagages,Ambiance chaleureuse,Sièges inclinables,Chauffeur expérimenté,Ponctualité,Cuisine,Silence,Sport,Boisson gratuite,Vue panoramique",Traveler,Maroua
438,Mokolo,"Animaux acceptés,Vue panoramique,Sport",Traveler,Campo
4702,Kumba,"Silence,Connectivité,Ponctualité,Conversation,Assistance bagages",Planner,Meiganga
517,Bonaberi,"Confort,Sport",Planner,Bonamoussadi
1654,Douala,"Cuisine,Éclairage tamisé,Chauffeur expérimenté,Climatisation,Confort,Navigation GPS,Ponctualité,Ambiance chaleureuse,Connectivité,Wi-Fi gratuit,Silence,Musique,Sport,Conversation,Boisson gratuite,Assistance bagages,Animaux acceptés,Langue parlée,Conduite souple,Espace de rangement,Vue panoramique,Sièges inclinables",Planner,Buea
3769,Mora,"Navigation GPS,Conversation,Connectivité,Éclairage tamisé,Vue panoramique",Traveler,Maroua
2179,Meiganga,"Silence,Chauffeur expérimenté,Ambiance chaleureuse,Confort,Conduite souple,Climatisation,Langue parlée,Assistance bagages,Musique,Sièges inclinables,Navigation GPS,Animaux acceptés,Connectivité,Boisson gratuite",Traveler,Bogo
2213,Messa,"Sport,Musique,Cuisine,Wi-Fi gratuit,Langue parlée,Navigation GPS,Éclairage tamisé",Planner,Mutengene
3450,Bamenda,"Conduite souple,Vue panoramique,Confort,Éclairage tamisé,Connectivité,Sport,Assistance bagages,Silence,Musique,Climatisation,Sièges inclinables,Boisson gratuite,Chauffeur expérimenté,Cuisine",Planner,Mokolo
3234,Batibo,"Sport,Connectivité,Assistance bagages",Traveler,Mbalmayo
1355,Beti,"Sport,Ambiance chaleureuse,Navigation GPS,Cuisine,Vue panoramique,Connectivité,Assistance bagages,Silence,Confort,Sièges inclinables,Chauffeur expérimenté,Animaux acceptés,Climatisation",Planner,Nkongsamba
978,Bertoua,"Boisson gratuite,Ponctualité,Espace de rangement",Planner,Banga Bakundu
825,Boutours,"Boisson gratuite,Sport",Planner,Banga Bakundu
4279,Buea,"Cuisine,Confort,Navigation GPS,Éclairage tamisé,Conduite souple,Boisson gratuite,Musique,Sièges inclinables,Climatisation,Wi-Fi gratuit",Planner,Essos
3916,Yagoua,"Wi-Fi gratuit,Espace de rangement,Chauffeur expérimenté,Navigation GPS,Assistance bagages,Connectivité,Sièges inclinables,Éclairage tamisé,Langue parlée,Conversation,Confort,Animaux acceptés,Ambiance chaleureuse,Silence,Cuisine,Musique,Conduite souple,Vue panoramique,Climatisation,Boisson gratuite",Traveler,Mbandjock
2671,Bafang,"Langue parlée,Vue panoramique",Planner,Bogo
1183,Bimbia,"Ambiance chaleureuse,Cuisine,Connectivité,Animaux acceptés,Éclairage tamisé,Navigation GPS,Chauffeur expérimenté,Conversation,Langue parlée,Sièges inclinables,Espace de rangement,Boisson gratuite,Climatisation,Wi-Fi gratuit",Traveler,Dibombari
4421,Mbanga,Espace de rangement,Planner,Bonakouamouang
2094,Belo,Navigation GPS,Traveler,Dibombari
549,Douala,"Ponctualité,Assistance bagages,Éclairage tamisé,Cuisine,Ambiance chaleureuse,Sièges inclinables,Confort,Navigation GPS,Silence,Conduite souple",Traveler,Bertoua
4617,Limbe,"Cuisine,Éclairage tamisé,Connectivité,Sport,Langue parlée,Chauffeur expérimenté,Navigation GPS,Ponctualité,Conduite souple,Assistance bagages,Sièges inclinables,Vue panoramique,Conversation,Boisson gratuite,Climatisation,Animaux acceptés,Musique,Silence,Espace de rangement,Confort",Traveler,Nanga-Eboko
561,Melong,"Espace de rangement,Chauffeur expérimenté",Planner,Dibombari
317,Bafang,"Silence,Animaux acceptés,Conduite souple,Sièges inclinables,Sport,Éclairage tamisé,Conversation,Espace de rangement,Cuisine,Assistance bagages",Traveler,Bonabéri
4178,Kribi,"Wi-Fi gratuit,Vue panoramique,Musique,Ambiance chaleureuse,Navigation GPS,Animaux acceptés,Conduite souple,Cuisine,Boisson gratuite,Confort,Espace de rangement,Sièges inclinables,Éclairage tamisé,Sport",Traveler,Bamenda
92,Mutengene,"Ambiance chaleureuse,Vue panoramique,Éclairage tamisé,Espace de rangement,Animaux acceptés,Cuisine,Ponctualité,Langue parlée,Navigation GPS,Silence,Boisson gratuite,Conduite souple,Wi-Fi gratuit",Planner,Guider
3398,Bafang,"Silence,Ponctualité,Vue panoramique,Éclairage tamisé,Conduite souple",Planner,Essos
849,Limbe,"Ponctualité,Sièges inclinables,Musique,Climatisation,Langue parlée,Animaux acceptés,Vue panoramique,Chauffeur expérimenté,Navigation GPS,Silence,Boisson gratuite,Ambiance chaleureuse,Confort,Wi-Fi gratuit,Sport,Cuisine,Conduite souple,Connectivité,Éclairage tamisé,Assistance bagages,Espace de rangement,Conversation",Traveler,Bafoussam
115,Kribi,"Chauffeur expérimenté,Connectivité,Sièges inclinables,Éclairage tamisé,Sport,Cuisine,Espace de rangement,Assistance bagages,Boisson gratuite,Ponctualité,Vue panoramique,Ambiance chaleureuse,Conversation",Planner,Bamenda
3661,Belo,"Navigation GPS,Conduite souple,Sièges inclinables,Langue parlée,Vue panoramique,Boisson gratuite,Ponctualité,Climatisation,Conversation,Wi-Fi gratuit,Éclairage tamisé,Silence",Traveler,Melong
4865,Kumba,"Chauffeur expérimenté,Conduite souple,Conversation,Climatisation,Cuisine,Vue panoramique",Planner,Bogo
4643,Yagoua,"Animaux acceptés,Confort,Silence,Wi-Fi gratuit,Vue panoramique,Conduite souple,Chauffeur expérimenté,Ambiance chaleureuse,Éclairage tamisé,Sièges inclinables,Boisson gratuite,Musique",Traveler,Beti
1410,Meiganga,"Langue parlée,Éclairage tamisé,Vue panoramique,Confort,Cuisine,Silence,Wi-Fi gratuit,Ambiance chaleureuse,Connectivité,Conduite souple,Animaux acceptés,Navigation GPS,Musique,Conversation,Chauffeur expérimenté,Sièges inclinables,Climatisation,Ponctualité",Planner,Kousseri
242,Campo,"Connectivité,Musique,Wi-Fi gratuit,Assistance bagages,Conversation,Cuisine,Confort,Boisson gratuite,Vue panoramique,Chauffeur expérimenté,Silence,Conduite souple,Animaux acceptés,Climatisation,Navigation GPS,Ambiance chaleureuse,Ponctualité",Planner,Gazawa
331,Buea,"Ponctualité,Silence,Chauffeur expérimenté,Navigation GPS",Planner,Mbandjock
475,Kousseri,"Navigation GPS,Chauffeur expérimenté,Sport",Planner,Figuif
2244,Mora,"Climatisation,Sièges inclinables,Éclairage tamisé,Wi-Fi gratuit,Musique,Navigation GPS,Boisson gratuite,Ambiance chaleureuse,Vue panoramique,Cuisine,Chauffeur expérimenté",Planner,Kribi
4792,Bogo,"Climatisation,Boisson gratuite,Ponctualité,Éclairage tamisé,Langue parlée,Espace de rangement,Sport,Cuisine,Conversation,Confort",Traveler,Kousseri
4680,Bafoussam,"Conversation,Conduite souple,Sièges inclinables,Navigation GPS,Éclairage tamisé,Ambiance chaleureuse,Chauffeur expérimenté,Wi-Fi gratuit,Cuisine,Connectivité,Vue panoramique,Musique,Espace de rangement,Animaux acceptés,Silence,Climatisation,Assistance bagages,Ponctualité,Langue parlée,Confort,Sport",Traveler,Bali Nyonga
1385,Kribi,"Conduite souple,Silence,Conversation,Assistance bagages,Éclairage tamisé,Chauffeur expérimenté,Langue parlée,Espace de rangement,Animaux acceptés,Ponctualité,Musique,Wi-Fi gratuit,Boisson gratuite,Connectivité,Vue panoramique,Climatisation,Cuisine,Ambiance chaleureuse,Sièges inclinables,Confort",Traveler,Bertoua
